stem_hi1.aif,stem_hi2.aif,stem_mid.aif,stem_low1.aif,stem_low2.aif
0.003,0.341,0.405,0.489,0.002
0.003,0.315,0.393,0.447,0.002
0.002,0.301,0.407,0.351,0.002
0.002,0.303,0.392,0.253,0.002
0.002,0.308,0.353,0.168,0.002
0.006,0.301,0.336,0.072,0.003
0.046,0.289,0.350,0.022,0.009
0.087,0.290,0.347,0.008,0.041
0.077,0.345,0.317,0.006,0.222
0.053,0.383,0.312,0.002,0.309
0.031,0.345,0.330,0.001,0.172
0.016,0.308,0.314,0.000,0.091
0.008,0.289,0.298,0.000,0.048
0.005,0.277,0.301,0.000,0.029
0.004,0.266,0.322,0.000,0.018
0.003,0.260,0.334,0.000,0.016
0.002,0.248,0.304,0.000,0.020
0.011,0.237,0.305,0.000,0.022
0.038,0.255,0.311,0.000,0.023
0.048,0.405,0.319,0.000,0.147
0.030,0.500,0.298,0.000,0.256
0.016,0.417,0.276,0.000,0.186
0.010,0.354,0.305,0.000,0.122
0.006,0.318,0.282,0.000,0.088
0.003,0.302,0.267,0.000,0.060
0.002,0.293,0.282,0.000,0.036
0.002,0.290,0.271,0.000,0.022
0.002,0.287,0.267,0.005,0.020
0.015,0.279,0.261,0.337,0.018
0.078,0.267,0.268,0.797,0.023
0.144,0.252,0.271,0.783,0.056
0.116,0.238,0.270,0.642,0.201
0.052,0.229,0.260,0.592,0.426
0.024,0.230,0.264,0.514,0.461
0.011,0.231,0.265,0.467,0.365
0.006,0.226,0.245,0.388,0.334
0.004,0.225,0.255,0.290,0.316
0.003,0.228,0.265,0.200,0.300
0.003,0.232,0.282,0.100,0.286
0.072,0.238,0.244,0.032,0.272
0.221,0.235,0.218,0.015,0.257
0.241,0.275,0.233,0.016,0.241
0.164,0.341,0.220,0.015,0.227
0.147,0.326,0.205,0.013,0.214
0.123,0.284,0.206,0.009,0.202
0.094,0.274,0.221,0.004,0.190
0.071,0.267,0.216,0.001,0.179
0.051,0.250,0.204,0.000,0.169
0.040,0.232,0.201,0.000,0.158
0.036,0.224,0.218,0.000,0.149
0.039,0.221,0.217,0.233,0.140
0.061,0.213,0.201,0.725,0.131
0.070,0.199,0.214,0.842,0.124
0.044,0.202,0.226,0.667,0.116
0.021,0.202,0.231,0.598,0.110
0.012,0.186,0.213,0.526,0.104
0.007,0.177,0.208,0.472,0.097
0.004,0.165,0.239,0.402,0.092
0.003,0.166,0.238,0.309,0.086
0.002,0.168,0.231,0.215,0.082
0.002,0.163,0.255,0.119,0.078
0.008,0.158,0.252,0.041,0.078
0.088,0.156,0.209,0.017,0.098
0.208,0.342,0.187,0.015,0.155
0.233,0.721,0.191,0.016,0.422
0.182,0.736,0.194,0.014,0.642
0.131,0.507,0.183,0.010,0.547
0.097,0.467,0.172,0.005,0.456
0.074,0.446,0.185,0.002,0.428
0.057,0.406,0.183,0.000,0.409
0.045,0.385,0.164,0.000,0.394
0.038,0.366,0.175,0.000,0.384
0.054,0.349,0.184,0.000,0.381
0.118,0.336,0.190,0.000,0.374
0.136,0.323,0.221,0.000,0.362
0.099,0.309,0.240,0.000,0.355
0.077,0.297,0.230,0.000,0.351
0.056,0.287,0.210,0.000,0.343
0.038,0.279,0.189,0.000,0.334
0.027,0.270,0.179,0.000,0.330
0.021,0.261,0.177,0.000,0.329
0.017,0.257,0.162,0.000,0.325
0.014,0.249,0.150,0.000,0.318
0.155,0.236,0.150,0.000,0.311
0.612,0.250,0.162,0.000,0.302
0.776,0.374,0.164,0.000,0.292
0.465,0.472,0.147,0.000,0.285
0.236,0.405,0.153,0.000,0.281
0.103,0.325,0.158,0.000,0.273
0.042,0.285,0.156,0.000,0.264
0.021,0.264,0.148,0.000,0.257
0.012,0.253,0.151,0.000,0.250
0.008,0.242,0.162,0.000,0.240
0.006,0.229,0.152,0.000,0.233
0.007,0.217,0.141,0.000,0.229
0.019,0.207,0.145,0.000,0.220
0.026,0.207,0.154,0.000,0.160
0.018,0.249,0.140,0.000,0.320
0.010,0.279,0.134,0.000,0.705
0.005,0.264,0.139,0.000,0.785
0.004,0.243,0.142,0.000,0.665
0.003,0.215,0.141,0.000,0.606
0.002,0.204,0.132,0.000,0.566
0.002,0.196,0.142,0.000,0.547
0.002,0.186,0.139,0.000,0.538
0.002,0.180,0.126,0.000,0.528
0.026,0.169,0.122,0.000,0.524
0.068,0.244,0.133,0.000,0.614
0.061,0.569,0.136,0.000,0.656
0.031,0.700,0.125,0.000,0.583
0.020,0.527,0.122,0.000,0.555
0.012,0.474,0.127,0.000,0.527
0.006,0.468,0.130,0.000,0.502
0.004,0.452,0.116,0.000,0.482
0.002,0.424,0.118,0.000,0.476
0.001,0.415,0.132,0.000,0.473
0.004,0.409,0.127,0.012,0.468
0.058,0.388,0.116,0.352,0.463
0.119,0.419,0.118,0.765,0.362
0.114,0.442,0.127,0.729,0.325
0.087,0.371,0.127,0.622,0.566
0.059,0.293,0.114,0.580,0.688
0.037,0.262,0.116,0.509,0.472
0.024,0.258,0.125,0.463,0.309
0.017,0.258,0.121,0.375,0.497
0.014,0.254,0.112,0.278,0.692
0.011,0.246,0.115,0.190,0.658
0.010,0.239,0.121,0.090,0.615
0.014,0.266,0.115,0.029,0.585
0.027,0.338,0.109,0.014,0.569
0.033,0.352,0.112,0.016,0.555
0.026,0.308,0.122,0.015,0.544
0.018,0.279,0.110,0.013,0.534
0.011,0.262,0.104,0.008,0.524
0.008,0.253,0.112,0.004,0.515
0.006,0.262,0.112,0.001,0.506
0.005,0.257,0.109,0.000,0.499
0.005,0.236,0.101,0.000,0.492
0.005,0.232,0.109,0.000,0.486
0.015,0.288,0.112,0.000,0.479
0.038,0.346,0.103,0.000,0.473
0.042,0.385,0.102,0.000,0.469
0.027,0.392,0.109,0.000,0.466
0.014,0.316,0.113,0.000,0.463
0.008,0.285,0.101,0.000,0.459
0.006,0.298,0.101,0.000,0.455
0.004,0.285,0.105,0.000,0.451
0.004,0.266,0.110,0.000,0.449
0.003,0.258,0.099,0.000,0.445
0.003,0.247,0.098,0.000,0.441
0.301,0.245,0.112,0.000,0.437
0.746,0.361,0.106,0.000,0.445
0.713,0.652,0.136,0.000,0.467
0.410,0.723,0.328,0.000,0.604
0.204,0.567,0.505,0.000,0.713
0.087,0.505,0.491,0.000,0.688
0.039,0.472,0.453,0.000,0.590
0.021,0.425,0.436,0.000,0.470
0.013,0.407,0.420,0.000,0.447
0.010,0.396,0.416,0.000,0.435
0.008,0.388,0.409,0.000,0.417
0.013,0.383,0.404,0.000,0.405
0.025,0.375,0.408,0.000,0.383
0.025,0.361,0.383,0.000,0.294
0.014,0.349,0.378,0.000,0.153
0.008,0.342,0.389,0.000,0.070
0.005,0.333,0.360,0.000,0.049
0.004,0.328,0.354,0.000,0.037
0.003,0.318,0.371,0.000,0.027
0.003,0.307,0.344,0.000,0.018
0.002,0.288,0.335,0.000,0.010
0.002,0.285,0.352,0.000,0.007
0.002,0.281,0.341,0.120,0.006
0.020,0.318,0.334,0.576,0.006
0.040,0.433,0.330,0.818,0.005
0.030,0.461,0.311,0.664,0.004
0.014,0.359,0.318,0.600,0.004
0.007,0.304,0.320,0.541,0.003
0.004,0.289,0.297,0.467,0.003
0.002,0.262,0.301,0.418,0.002
0.002,0.245,0.304,0.332,0.002
0.001,0.250,0.283,0.231,0.002
0.001,0.252,0.286,0.141,0.002
0.013,0.246,0.289,0.054,0.009
0.070,0.228,0.270,0.019,0.025
0.108,0.234,0.269,0.014,0.105
0.087,0.284,0.269,0.016,0.253
0.058,0.326,0.272,0.014,0.564
0.034,0.299,0.278,0.011,0.806
0.019,0.253,0.253,0.006,0.789
0.010,0.236,0.245,0.002,0.793
0.007,0.225,0.264,0.000,0.757
0.005,0.216,0.256,0.000,0.651
0.004,0.208,0.248,0.000,0.601
0.003,0.202,0.257,0.000,0.637
0.025,0.190,0.239,0.000,0.673
0.105,0.276,0.227,0.000,0.656
0.145,0.491,0.240,0.000,0.619
0.090,0.561,0.230,0.000,0.501
0.039,0.481,0.225,0.000,0.307
0.018,0.453,0.226,0.000,0.167
0.010,0.436,0.216,0.000,0.106
0.006,0.419,0.231,0.000,0.077
0.005,0.400,0.257,0.000,0.073
0.004,0.375,0.263,0.000,0.072
0.010,0.366,0.263,0.029,0.061
0.126,0.362,0.262,0.410,0.063
0.249,0.341,0.253,0.785,0.096
0.211,0.314,0.256,0.700,0.343
0.156,0.292,0.258,0.607,0.657
0.140,0.279,0.249,0.567,0.814
0.114,0.273,0.256,0.501,0.779
0.087,0.273,0.255,0.454,0.656
0.065,0.273,0.235,0.359,0.695
0.047,0.272,0.233,0.265,0.658
0.039,0.270,0.242,0.178,0.611
0.035,0.264,0.271,0.079,0.688
0.041,0.258,0.316,0.025,0.629
0.062,0.251,0.295,0.014,0.603
0.063,0.249,0.252,0.016,0.672
0.034,0.274,0.248,0.015,0.593
0.016,0.302,0.228,0.012,0.594
0.011,0.284,0.211,0.008,0.650
0.011,0.264,0.214,0.003,0.567
0.011,0.257,0.205,0.001,0.590
0.008,0.248,0.211,0.000,0.624
0.005,0.244,0.307,0.000,0.550
0.005,0.240,0.403,0.003,0.591
0.032,0.230,0.362,0.305,0.598
0.136,0.220,0.299,0.744,0.539
0.232,0.206,0.278,0.764,0.590
0.220,0.211,0.283,0.644,0.571
0.162,0.215,0.301,0.591,0.532
0.117,0.199,0.302,0.513,0.587
0.090,0.181,0.316,0.466,0.545
0.072,0.168,0.340,0.386,0.527
0.056,0.174,0.349,0.289,0.578
0.045,0.186,0.367,0.198,0.523
0.037,0.193,0.386,0.098,0.525
0.039,0.189,0.380,0.032,0.546
0.058,0.191,0.387,0.015,0.444
0.071,0.463,0.367,0.016,0.361
0.060,0.841,0.348,0.015,0.548
0.046,0.760,0.370,0.013,0.739
0.037,0.536,0.350,0.009,0.650
0.037,0.465,0.331,0.004,0.575
0.040,0.414,0.343,0.001,0.562
0.031,0.388,0.324,0.000,0.538
0.022,0.361,0.276,0.000,0.524
0.019,0.363,0.243,0.000,0.518
0.337,0.352,0.244,0.000,0.508
0.794,0.341,0.322,0.000,0.496
0.721,0.328,0.398,0.000,0.490
0.404,0.312,0.379,0.000,0.485
0.218,0.302,0.342,0.000,0.476
0.108,0.294,0.312,0.000,0.469
0.069,0.287,0.274,0.000,0.466
0.056,0.282,0.267,0.000,0.459
0.045,0.272,0.255,0.000,0.451
0.036,0.258,0.221,0.000,0.449
0.031,0.255,0.226,0.000,0.444
0.032,0.250,0.229,0.000,0.436
0.040,0.291,0.224,0.000,0.432
0.041,0.456,0.233,0.000,0.430
0.031,0.525,0.221,0.000,0.421
0.025,0.409,0.212,0.000,0.416
0.023,0.329,0.221,0.000,0.415
0.021,0.294,0.222,0.000,0.408
0.021,0.285,0.222,0.000,0.401
0.021,0.268,0.229,0.000,0.399
0.019,0.251,0.225,0.000,0.393
0.019,0.242,0.222,0.000,0.385
0.023,0.233,0.222,0.000,0.380
0.034,0.217,0.217,0.000,0.377
0.035,0.239,0.279,0.000,0.346
0.026,0.286,0.519,0.000,0.281
0.021,0.302,0.792,0.000,0.235
0.018,0.270,0.757,0.000,0.251
0.017,0.235,0.595,0.000,0.262
0.016,0.216,0.553,0.000,0.237
0.015,0.212,0.634,0.000,0.224
0.015,0.201,0.709,0.000,0.217
0.014,0.181,0.625,0.000,0.211
0.016,0.174,0.534,0.000,0.207
0.052,0.175,0.489,0.000,0.203
0.091,0.319,0.456,0.000,0.200
0.084,0.686,0.421,0.000,0.196
0.063,0.781,0.344,0.000,0.193
0.045,0.595,0.267,0.000,0.189
0.031,0.529,0.228,0.000,0.186
0.023,0.505,0.217,0.000,0.184
0.018,0.481,0.229,0.000,0.180
0.014,0.449,0.213,0.000,0.178
0.013,0.427,0.186,0.000,0.175
0.012,0.426,0.350,0.054,0.173
0.008,0.476,0.417,0.470,0.170
0.003,0.350,0.185,0.793,0.178
0.001,0.169,0.060,0.673,0.193
0.001,0.120,0.063,0.596,0.301
0.001,0.082,0.056,0.551,0.677
0.001,0.079,0.048,0.488,0.935
0.001,0.078,0.044,0.446,0.882
0.001,0.075,0.046,0.348,0.819
0.001,0.073,0.058,0.252,0.770
0.001,0.071,0.056,0.166,0.745
0.001,0.069,0.044,0.070,0.738
0.001,0.126,0.042,0.021,0.733
0.001,0.185,0.047,0.008,0.724
0.001,0.178,0.047,0.006,0.714
0.001,0.142,0.040,0.002,0.706
0.000,0.114,0.034,0.001,0.698
0.000,0.107,0.033,0.000,0.689
0.000,0.106,0.036,0.000,0.679
0.000,0.105,0.040,0.000,0.669
0.000,0.102,0.039,0.000,0.660
0.000,0.101,0.034,0.000,0.649
0.000,0.166,0.033,0.000,0.638
0.000,0.374,0.031,0.000,0.628
0.000,0.472,0.025,0.000,0.617
0.000,0.407,0.022,0.000,0.606
0.000,0.371,0.025,0.000,0.595
0.000,0.356,0.025,0.000,0.584
0.000,0.345,0.024,0.000,0.575
0.000,0.330,0.024,0.000,0.567
0.000,0.323,0.025,0.000,0.561
0.000,0.311,0.030,0.000,0.556
0.000,0.305,0.027,0.000,0.553
0.000,0.306,0.022,0.000,0.549
0.000,0.308,0.019,0.000,0.546
0.000,0.542,0.019,0.000,0.546
0.000,0.799,0.020,0.000,0.546
0.000,0.712,0.021,0.000,0.549
0.000,0.599,0.022,0.000,0.578
0.000,0.582,0.021,0.000,0.545
0.000,0.558,0.021,0.000,0.463
0.000,0.537,0.019,0.000,0.428
0.000,0.515,0.015,0.000,0.407
0.000,0.488,0.014,0.000,0.394
0.000,0.465,0.016,0.000,0.390
0.000,0.451,0.019,0.000,0.384
0.000,0.442,0.021,0.000,0.377
0.000,0.430,0.018,0.000,0.371
0.000,0.414,0.014,0.000,0.347
0.000,0.403,0.012,0.000,0.263
0.000,0.391,0.011,0.000,0.152
0.000,0.380,0.010,0.000,0.082
0.000,0.376,0.010,0.000,0.048
0.000,0.365,0.009,0.000,0.030
0.000,0.350,0.011,0.000,0.020
0.000,0.339,0.012,0.000,0.014
0.000,0.328,0.011,0.000,0.009
0.000,0.396,0.011,0.000,0.006
0.000,0.539,0.011,0.000,0.020
0.000,0.542,0.009,0.000,0.036
0.000,0.446,0.008,0.000,0.035
0.000,0.398,0.008,0.000,0.036
0.000,0.363,0.008,0.000,0.035
0.000,0.339,0.008,0.000,0.029
0.000,0.319,0.008,0.000,0.026
0.000,0.309,0.008,0.000,0.026
0.000,0.303,0.007,0.000,0.027
0.000,0.289,0.006,0.000,0.027
0.000,0.280,0.007,0.000,0.023
0.000,0.313,0.007,0.000,0.019
0.000,0.374,0.008,0.000,0.017
0.000,0.368,0.007,0.000,0.018
0.000,0.325,0.006,0.000,0.017
0.000,0.302,0.006,0.000,0.016
0.000,0.285,0.006,0.000,0.016
0.000,0.269,0.005,0.000,0.017
0.000,0.266,0.005,0.000,0.019
0.000,0.260,0.005,0.000,0.020
0.000,0.242,0.005,0.000,0.016
0.000,0.228,0.005,0.000,0.132
0.000,0.354,0.005,0.000,0.335
0.000,0.561,0.005,0.000,0.324
0.000,0.548,0.005,0.000,0.190
0.000,0.420,0.006,0.000,0.120
0.000,0.368,0.004,0.000,0.065
0.000,0.355,0.004,0.000,0.033
0.000,0.332,0.005,0.000,0.020
0.000,0.306,0.005,0.000,0.019
0.000,0.294,0.004,0.000,0.026
0.000,0.300,0.004,0.106,0.028
0.000,0.302,0.004,0.589,0.052
0.000,0.285,0.004,0.842,0.176
0.000,0.264,0.003,0.664,0.322
0.000,0.247,0.003,0.598,0.608
0.000,0.242,0.004,0.543,0.852
0.000,0.243,0.003,0.475,0.846
0.000,0.247,0.003,0.434,0.790
0.000,0.248,0.003,0.339,0.722
0.000,0.250,0.003,0.241,0.692
0.000,0.252,0.003,0.152,0.681
0.000,0.245,0.003,0.061,0.668
0.000,0.240,0.003,0.021,0.656
0.000,0.244,0.003,0.014,0.643
0.000,0.327,0.003,0.016,0.630
0.000,0.382,0.002,0.014,0.617
0.000,0.336,0.002,0.011,0.604
0.000,0.292,0.003,0.006,0.591
0.000,0.270,0.003,0.002,0.581
0.000,0.258,0.003,0.000,0.572
0.000,0.260,0.003,0.000,0.563
0.000,0.259,0.003,0.000,0.557
0.000,0.241,0.002,0.039,0.551
0.000,0.228,0.002,0.471,0.546
0.000,0.212,0.002,0.832,0.542
0.000,0.201,0.002,0.705,0.538
0.000,0.222,0.002,0.608,0.534
0.000,0.238,0.001,0.567,0.531
0.000,0.215,0.001,0.501,0.528
0.000,0.191,0.002,0.454,0.526
0.000,0.186,0.002,0.358,0.523
0.000,0.189,0.002,0.265,0.521
0.000,0.200,0.002,0.177,0.518
0.000,0.203,0.002,0.078,0.515
0.000,0.189,0.002,0.025,0.502
0.000,0.194,0.002,0.014,0.403
0.000,0.444,0.002,0.016,0.447
0.000,0.675,0.002,0.015,0.656
0.000,0.552,0.001,0.012,0.687
0.000,0.421,0.001,0.007,0.615
0.000,0.412,0.001,0.003,0.573
0.000,0.389,0.001,0.001,0.547
0.000,0.355,0.001,0.000,0.531
0.000,0.334,0.001,0.000,0.514
0.004,0.317,0.001,0.000,0.499
0.075,0.311,0.001,0.000,0.437
0.103,0.300,0.001,0.000,0.353
0.041,0.285,0.001,0.000,0.311
0.014,0.270,0.001,0.000,0.227
0.011,0.260,0.001,0.000,0.118
0.012,0.252,0.001,0.000,0.062
0.013,0.248,0.001,0.000,0.041
0.011,0.241,0.001,0.000,0.033
0.010,0.234,0.001,0.000,0.022
0.009,0.234,0.001,0.000,0.016
0.008,0.232,0.001,0.000,0.013
0.008,0.241,0.001,0.000,0.010
0.008,0.258,0.001,0.000,0.007
0.007,0.291,0.001,0.000,0.005
0.006,0.288,0.001,0.000,0.004
0.005,0.242,0.001,0.000,0.003
0.005,0.225,0.001,0.000,0.003
0.005,0.223,0.001,0.000,0.002
0.005,0.204,0.001,0.000,0.002
0.004,0.185,0.001,0.000,0.002
0.005,0.178,0.001,0.000,0.002
0.004,0.176,0.001,0.000,0.002
0.004,0.174,0.001,0.000,0.005
0.004,0.174,0.001,0.000,0.009
0.003,0.221,0.001,0.000,0.011
0.003,0.276,0.001,0.000,0.015
0.003,0.263,0.001,0.000,0.018
0.003,0.228,0.001,0.000,0.014
0.002,0.205,0.001,0.000,0.009
0.002,0.192,0.001,0.000,0.009
0.002,0.191,0.001,0.000,0.010
0.001,0.182,0.001,0.000,0.008
0.001,0.163,0.001,0.000,0.006
0.001,0.155,0.001,0.051,0.007
0.001,0.162,0.001,0.187,0.052
0.001,0.309,0.001,0.189,0.250
0.001,0.495,0.001,0.072,0.289
0.001,0.442,0.001,0.023,0.134
0.001,0.337,0.001,0.008,0.071
0.001,0.299,0.001,0.002,0.042
0.001,0.267,0.001,0.000,0.021
0.001,0.257,0.001,0.000,0.016
0.001,0.245,0.001,0.000,0.016
0.001,0.238,0.001,0.000,0.015
0.001,0.235,0.001,0.125,0.015
0.001,0.243,0.001,0.589,0.072
0.001,0.299,0.001,0.810,0.156
0.001,0.321,0.001,0.660,0.418
0.001,0.264,0.001,0.599,0.746
0.000,0.225,0.000,0.539,0.886
0.000,0.216,0.000,0.466,0.896
0.000,0.220,0.001,0.417,0.770
0.000,0.218,0.000,0.329,0.645
0.000,0.223,0.000,0.229,0.656
0.000,0.224,0.000,0.138,0.720
0.000,0.226,0.000,0.053,0.709
0.000,0.276,0.000,0.019,0.626
0.000,0.392,0.000,0.015,0.603
0.000,0.412,0.000,0.016,0.662
0.000,0.364,0.000,0.014,0.686
0.000,0.336,0.000,0.011,0.620
0.000,0.300,0.000,0.006,0.568
0.000,0.296,0.000,0.002,0.608
0.000,0.285,0.000,0.000,0.655
0.000,0.258,0.000,0.000,0.620
0.000,0.238,0.000,0.000,0.556
0.000,0.285,0.000,0.000,0.566
0.000,0.407,0.000,0.000,0.618
0.000,0.438,0.000,0.000,0.614
0.000,0.390,0.000,0.000,0.552
0.000,0.332,0.000,0.000,0.531
0.000,0.268,0.000,0.000,0.576
0.000,0.250,0.000,0.000,0.598
0.000,0.238,0.000,0.000,0.547
0.000,0.222,0.000,0.000,0.505
0.000,0.211,0.000,0.000,0.537
0.000,0.213,0.000,0.000,0.574
0.000,0.212,0.000,0.000,0.546
0.000,0.217,0.000,0.000,0.497
0.000,0.386,0.000,0.000,0.496
0.000,0.616,0.000,0.000,0.390
0.000,0.560,0.000,0.000,0.463
0.000,0.463,0.000,0.000,0.739
0.000,0.452,0.000,0.000,0.753
0.000,0.429,0.000,0.000,0.657
0.000,0.420,0.000,0.000,0.599
0.000,0.399,0.000,0.000,0.558
0.000,0.378,0.000,0.000,0.541
0.000,0.365,0.000,0.000,0.523
0.000,0.355,0.000,0.000,0.516
0.000,0.345,0.000,0.000,0.503
0.000,0.339,0.000,0.000,0.419
0.000,0.331,0.000,0.000,0.302
0.000,0.330,0.000,0.000,0.196
0.000,0.320,0.000,0.000,0.113
0.000,0.308,0.000,0.000,0.074
0.000,0.298,0.000,0.000,0.048
0.000,0.300,0.000,0.000,0.025
0.000,0.296,0.000,0.000,0.016
0.000,0.292,0.000,0.003,0.014
0.000,0.283,0.000,0.320,0.012
0.000,0.357,0.000,0.749,0.009
0.000,0.452,0.000,0.755,0.009
0.000,0.426,0.000,0.641,0.009
0.000,0.362,0.000,0.588,0.006
0.000,0.339,0.000,0.513,0.006
0.000,0.328,0.000,0.466,0.006
0.000,0.327,0.000,0.384,0.005
0.000,0.330,0.000,0.287,0.004
0.000,0.329,0.000,0.196,0.004
0.000,0.328,0.000,0.096,0.004
0.000,0.323,0.000,0.031,0.009
0.000,0.318,0.000,0.015,0.018
0.000,0.346,0.000,0.016,0.020
0.000,0.395,0.000,0.015,0.019
0.000,0.386,0.000,0.013,0.018
0.000,0.348,0.000,0.009,0.018
0.000,0.326,0.000,0.004,0.016
0.000,0.321,0.000,0.001,0.015
0.000,0.310,0.000,0.000,0.016
0.000,0.296,0.000,0.000,0.017
0.000,0.283,0.000,0.000,0.019
0.000,0.276,0.000,0.000,0.019
0.000,0.273,0.000,0.000,0.017
0.000,0.355,0.000,0.000,0.177
0.000,0.493,0.000,0.000,0.305
0.000,0.524,0.000,0.000,0.220
0.000,0.466,0.000,0.000,0.118
0.000,0.427,0.000,0.000,0.059
0.000,0.402,0.000,0.000,0.035
0.000,0.380,0.000,0.000,0.020
0.000,0.367,0.000,0.000,0.015
0.000,0.356,0.000,0.000,0.016
0.000,0.348,0.000,0.170,0.039
0.000,0.337,0.000,0.644,0.137
0.000,0.315,0.000,0.814,0.238
0.000,0.300,0.000,0.665,0.571
0.000,0.291,0.000,0.599,0.895
0.000,0.282,0.000,0.533,0.821
0.000,0.279,0.000,0.466,0.719
0.000,0.278,0.000,0.406,0.737
0.000,0.280,0.000,0.317,0.740
0.000,0.286,0.000,0.221,0.665
0.000,0.291,0.000,0.126,0.601
0.000,0.286,0.000,0.045,0.638
0.000,0.284,0.000,0.018,0.688
0.000,0.324,0.000,0.015,0.653
0.000,0.355,0.000,0.016,0.583
0.000,0.415,0.000,0.014,0.586
0.000,0.426,0.000,0.010,0.639
0.000,0.367,0.000,0.006,0.640
0.000,0.343,0.000,0.002,0.576
0.000,0.327,0.000,0.000,0.548
0.000,0.312,0.000,0.000,0.592
0.000,0.303,0.000,0.000,0.621
0.000,0.296,0.000,0.088,0.571
0.000,0.287,0.000,0.542,0.524
0.000,0.272,0.000,0.806,0.553
0.000,0.263,0.000,0.666,0.594
0.000,0.274,0.000,0.599,0.572
0.000,0.269,0.000,0.541,0.520
0.000,0.252,0.000,0.474,0.519
0.000,0.240,0.000,0.433,0.559
0.000,0.231,0.000,0.336,0.564
0.000,0.232,0.000,0.239,0.515
0.000,0.237,0.000,0.150,0.491
0.000,0.238,0.000,0.060,0.525
0.000,0.234,0.000,0.021,0.554
0.000,0.255,0.000,0.014,0.448
0.000,0.411,0.000,0.016,0.490
0.000,0.465,0.000,0.014,0.659
0.000,0.358,0.000,0.011,0.729
0.000,0.301,0.000,0.006,0.741
0.000,0.272,0.000,0.002,0.662
0.000,0.259,0.000,0.000,0.569
0.000,0.251,0.000,0.000,0.564
0.000,0.241,0.000,0.000,0.618
0.019,0.238,0.000,0.000,0.612
0.114,0.232,0.000,0.000,0.532
0.113,0.228,0.000,0.000,0.478
0.032,0.220,0.000,0.000,0.359
0.017,0.219,0.000,0.000,0.225
0.015,0.217,0.000,0.000,0.184
0.016,0.211,0.000,0.000,0.151
0.016,0.202,0.000,0.000,0.118
0.013,0.199,0.000,0.000,0.098
0.012,0.193,0.000,0.000,0.084
0.012,0.191,0.000,0.000,0.067
0.010,0.185,0.000,0.000,0.050
0.010,0.181,0.000,0.000,0.039
0.009,0.208,0.000,0.000,0.033
0.008,0.263,0.000,0.000,0.042
0.007,0.294,0.000,0.000,0.041
0.006,0.268,0.000,0.000,0.032
0.006,0.221,0.000,0.000,0.038
0.006,0.201,0.000,0.000,0.039
0.006,0.203,0.000,0.000,0.032
0.006,0.203,0.000,0.000,0.026
0.005,0.194,0.000,0.000,0.023
0.005,0.185,0.000,0.000,0.026
0.005,0.178,0.000,0.000,0.026
0.004,0.179,0.000,0.000,0.021
0.004,0.224,0.000,0.000,0.019
0.004,0.264,0.000,0.000,0.018
0.004,0.251,0.000,0.000,0.019
0.003,0.223,0.000,0.000,0.017
0.003,0.203,0.000,0.000,0.016
0.002,0.198,0.000,0.000,0.017
0.002,0.193,0.000,0.000,0.017
0.002,0.175,0.000,0.000,0.020
0.002,0.167,0.000,0.000,0.018
0.002,0.164,0.000,0.000,0.017
0.002,0.180,0.000,0.000,0.218
0.002,0.292,0.000,0.000,0.362
0.002,0.364,0.000,0.000,0.254
0.001,0.344,0.000,0.000,0.153
0.001,0.310,0.000,0.000,0.095
0.001,0.290,0.000,0.000,0.052
0.001,0.282,0.000,0.000,0.027
0.001,0.265,0.000,0.000,0.019
0.001,0.251,0.000,0.000,0.020
0.001,0.240,0.000,0.000,0.027
0.001,0.238,0.000,0.257,0.028
0.001,0.261,0.000,0.748,0.051
0.001,0.298,0.000,0.824,0.088
0.001,0.275,0.000,0.661,0.321
0.001,0.230,0.000,0.592,0.586
0.001,0.221,0.000,0.523,0.637
0.000,0.213,0.000,0.470,0.589
0.000,0.210,0.000,0.398,0.534
0.000,0.213,0.000,0.304,0.514
0.000,0.208,0.000,0.211,0.505
0.000,0.202,0.000,0.114,0.494
0.000,0.223,0.000,0.039,0.486
0.000,0.293,0.000,0.013,0.479
0.000,0.309,0.000,0.007,0.474
0.000,0.254,0.000,0.004,0.470
0.000,0.220,0.000,0.002,0.466
0.000,0.203,0.000,0.001,0.462
0.000,0.197,0.000,0.000,0.458
0.000,0.191,0.000,0.000,0.455
0.000,0.182,0.000,0.000,0.451
0.000,0.176,0.000,0.000,0.448
0.000,0.186,0.000,0.000,0.445
0.000,0.351,0.000,0.000,0.442
0.000,0.542,0.000,0.000,0.440
0.000,0.512,0.000,0.000,0.437
0.000,0.438,0.000,0.000,0.434
0.000,0.426,0.000,0.000,0.431
0.000,0.418,0.000,0.000,0.427
0.000,0.407,0.000,0.000,0.424
0.000,0.389,0.000,0.000,0.421
0.000,0.372,0.000,0.000,0.418
0.000,0.357,0.000,0.000,0.415
0.000,0.343,0.000,0.000,0.411
0.000,0.334,0.000,0.000,0.407
0.000,0.398,0.000,0.000,0.404
0.000,0.714,0.000,0.000,0.374
0.000,0.816,0.000,0.000,0.281
0.000,0.629,0.000,0.000,0.297
0.000,0.555,0.000,0.000,0.424
0.000,0.545,0.000,0.000,0.451
0.000,0.534,0.000,0.000,0.407
0.000,0.521,0.000,0.000,0.381
0.000,0.499,0.000,0.000,0.364
0.000,0.467,0.000,0.000,0.348
0.000,0.448,0.000,0.000,0.337
0.000,0.434,0.000,0.000,0.330
0.000,0.418,0.000,0.000,0.321
